customer_id,month_start,logins,active_days,seats_active,features_used,features_available,api_calls
11261,2025-08-01,14,14,4,13,28,1275
11277,2025-08-01,51,20,100,51,60,12859
11348,2025-08-01,25,17,3,10,12,275
11425,2025-08-01,13,15,10,28,45,549
11457,2025-08-01,67,21,8,27,28,1270
11474,2025-08-01,49,20,13,11,12,874
11496,2025-08-01,57,20,2,17,28,195
11527,2025-08-01,21,15,3,22,28,640
11650,2025-08-01,42,21,22,35,60,1781
11789,2025-08-01,29,19,57,57,60,18032
11861,2025-08-01,36,21,6,11,12,1566
11877,2025-08-01,21,17,7,7,12,2193
11883,2025-08-01,54,19,60,37,45,14298
12008,2025-08-01,57,22,3,11,12,605
12050,2025-08-01,79,22,5,25,28,1851
12095,2025-08-01,24,15,29,32,45,6273
12103,2025-08-01,31,17,40,19,45,2649
12136,2025-08-01,23,16,7,11,12,463
12148,2025-08-01,6,11,1,4,12,94
12176,2025-08-01,67,22,46,39,45,10066
12218,2025-08-01,28,18,11,6,12,5570
12239,2025-08-01,30,20,11,6,12,713
12276,2025-08-01,61,22,5,11,12,1160
12321,2025-08-01,22,13,37,30,45,4552
12357,2025-08-01,62,21,53,43,45,10790
12358,2025-08-01,31,18,5,9,28,495
12375,2025-08-01,39,20,45,44,60,2728
12436,2025-08-01,24,17,5,25,28,894
12473,2025-08-01,38,20,1,17,28,19
12586,2025-08-01,39,21,2,22,28,355
12587,2025-08-01,37,20,45,16,45,22780
12588,2025-08-01,21,14,7,7,12,542
12590,2025-08-01,28,15,96,48,60,23473
12602,2025-08-01,21,14,1,4,12,124
12617,2025-08-01,48,21,58,46,60,3065
12673,2025-08-01,10,10,13,5,28,801
12693,2025-08-01,1,1,0,1,12,0
12728,2025-08-01,49,21,55,43,45,7689
12734,2025-08-01,17,13,41,17,28,15135
12772,2025-08-01,32,18,2,17,28,206
12819,2025-08-01,42,20,3,22,28,414
12832,2025-08-01,6,10,8,3,12,2984
12867,2025-08-01,13,13,7,16,28,2148
12923,2025-08-01,17,13,22,14,45,5292
12931,2025-08-01,1,2,4,3,28,325
12951,2025-08-01,22,14,94,50,60,21676
12962,2025-08-01,23,15,34,13,28,13783
12990,2025-08-01,30,18,2,6,12,345
13010,2025-08-01,68,20,81,43,45,5560
13113,2025-08-01,35,18,3,18,28,51
13155,2025-08-01,67,22,2,11,12,501
13213,2025-08-01,18,14,22,21,45,1483
13215,2025-08-01,24,16,9,23,28,501
13230,2025-08-01,38,18,2,21,28,885
13254,2025-08-01,50,20,10,27,28,4074
13308,2025-08-01,24,14,3,9,12,280
13412,2025-08-01,15,14,1,7,12,89
13422,2025-08-01,4,7,58,12,60,3398
13468,2025-08-01,44,22,4,22,28,1972
13481,2025-08-01,15,12,8,6,28,1635
13552,2025-08-01,19,17,4,7,28,792
13562,2025-08-01,5,8,1,3,12,269
13575,2025-08-01,18,15,12,9,60,997
13618,2025-08-01,39,20,1,21,28,41
13637,2025-08-01,5,6,7,9,28,978
13647,2025-08-01,68,20,3,26,28,615
13704,2025-08-01,3,4,1,1,12,87
13766,2025-08-01,6,8,5,6,12,647
13806,2025-08-01,11,12,5,12,60,233
13997,2025-08-01,5,8,2,2,12,159
14004,2025-08-01,63,21,37,27,28,7087
14020,2025-08-01,45,21,3,18,28,1228
14225,2025-08-01,20,13,10,5,12,2501
14249,2025-08-01,50,20,2,20,28,167
14270,2025-08-01,9,11,33,11,60,2064
14271,2025-08-01,35,19,7,11,12,2337
14279,2025-08-01,32,19,56,42,45,1490
14289,2025-08-01,42,21,34,36,60,3651
14309,2025-08-01,4,7,2,7,12,166
14362,2025-08-01,16,14,4,7,12,560
14388,2025-08-01,35,18,5,7,12,285
14532,2025-08-01,20,14,30,23,60,1865
14549,2025-08-01,16,13,5,23,45,484
14642,2025-08-01,7,11,1,8,45,45
14690,2025-08-01,1,2,60,8,60,3235
14706,2025-08-01,77,22,27,26,28,907
14732,2025-08-01,52,20,6,22,28,468
14743,2025-08-01,52,20,4,23,28,1330
14778,2025-08-01,5,9,3,14,45,285
14803,2025-08-01,46,21,12,7,12,936
14827,2025-08-01,47,21,4,24,28,636
14837,2025-08-01,69,22,21,37,45,6846
14970,2025-08-01,32,19,2,23,28,338
15049,2025-08-01,62,21,9,8,12,2250
15189,2025-08-01,50,20,8,11,12,999
15193,2025-08-01,11,11,19,6,28,1345
15256,2025-08-01,6,9,6,2,12,278
15368,2025-08-01,37,18,2,8,12,124
15380,2025-08-01,67,22,4,43,45,329
15389,2025-08-01,12,11,3,8,12,159
15412,2025-08-01,10,10,15,17,28,2490
15472,2025-08-01,17,14,3,5,28,634
15508,2025-08-01,2,2,3,11,45,53
15612,2025-08-01,49,21,8,3,12,1801
15628,2025-08-01,10,8,22,12,45,1129
15639,2025-08-01,56,21,10,10,12,769
15642,2025-08-01,12,14,2,22,28,163
15694,2025-08-01,31,19,3,6,12,1114
15791,2025-08-01,24,15,1,9,12,46
15909,2025-08-01,67,21,85,43,45,4669
16009,2025-08-01,55,21,44,42,45,11168
16036,2025-08-01,17,13,11,24,45,2986
16048,2025-08-01,15,13,5,9,12,888
16073,2025-08-01,35,20,55,43,45,11285
16131,2025-08-01,34,19,60,34,45,10070
16241,2025-08-01,24,17,4,8,12,722
16280,2025-08-01,67,22,12,27,28,2868
16348,2025-08-01,31,19,41,26,28,1380
16353,2025-08-01,68,22,6,9,12,2618
16381,2025-08-01,14,13,5,10,12,225
16405,2025-08-01,20,16,69,27,60,5227
16487,2025-08-01,16,14,91,28,60,11780
16664,2025-08-01,30,16,4,16,28,222
16705,2025-08-01,8,8,3,9,12,152
16712,2025-08-01,2,3,28,13,60,5816
16769,2025-08-01,17,15,22,5,45,3953
16799,2025-08-01,38,18,3,10,12,197
16832,2025-08-01,47,21,2,27,28,143
16996,2025-08-01,8,9,2,18,45,144
17072,2025-08-01,34,17,38,23,45,3400
17095,2025-08-01,17,13,27,24,60,7291
17147,2025-08-01,24,15,44,13,28,5709
17352,2025-08-01,58,22,7,8,12,656
17368,2025-08-01,28,19,6,16,28,1778
17378,2025-08-01,4,7,48,15,60,2471
17430,2025-08-01,66,20,185,53,60,24919
17555,2025-08-01,40,19,35,19,28,2729
17606,2025-08-01,42,18,7,20,28,2417
17648,2025-08-01,8,10,2,7,12,103
17724,2025-08-01,26,15,1,20,28,175
17794,2025-08-01,9,9,13,9,28,1854
17800,2025-08-01,42,19,22,43,45,2399
17818,2025-08-01,61,22,10,18,28,1332
17838,2025-08-01,79,22,13,26,28,2332
17862,2025-08-01,12,12,13,22,28,216
17920,2025-08-01,3,4,3,5,60,278
17974,2025-08-01,18,17,8,10,12,836
17993,2025-08-01,51,21,38,49,60,6972
17998,2025-08-01,73,21,10,11,12,2919
18013,2025-08-01,29,16,4,5,12,295
18057,2025-08-01,44,19,7,23,28,750
18088,2025-08-01,18,15,7,12,28,1799
18104,2025-08-01,10,14,11,5,45,1272
18130,2025-08-01,73,22,61,21,45,13042
18211,2025-08-01,11,14,4,17,28,552
18219,2025-08-01,47,21,26,43,45,6886
18303,2025-08-01,14,15,8,31,45,4100
18307,2025-08-01,49,22,51,33,45,3297
18606,2025-08-01,62,22,7,11,12,1953
18662,2025-08-01,34,17,9,6,12,658
18682,2025-08-01,27,16,34,12,28,8137
18710,2025-08-01,62,22,7,27,28,634
18720,2025-08-01,59,20,10,40,45,1914
18732,2025-08-01,33,16,2,8,12,141
18808,2025-08-01,24,14,5,10,12,1086
18811,2025-08-01,51,21,2,31,45,148
18887,2025-08-01,77,21,63,32,60,12445
18901,2025-08-01,25,16,20,21,28,788
18902,2025-08-01,45,20,43,25,28,13322
18914,2025-08-01,33,16,7,3,12,616
18943,2025-08-01,4,6,3,2,12,165
18997,2025-08-01,18,16,7,19,28,2238
19002,2025-08-01,52,18,64,39,45,20582
19036,2025-08-01,16,11,32,43,60,5550
19079,2025-08-01,76,22,39,27,28,8453
19095,2025-08-01,24,17,7,14,28,1661
19107,2025-08-01,10,12,5,8,12,470
19198,2025-08-01,2,4,4,7,28,261
19468,2025-08-01,17,14,7,6,12,355
19560,2025-08-01,33,19,12,6,12,3652
19563,2025-08-01,21,18,3,9,12,140
19676,2025-08-01,19,14,11,36,45,794
19729,2025-08-01,26,15,11,19,28,3048
19777,2025-08-01,39,18,6,9,12,574
19794,2025-08-01,25,17,10,15,28,2224
19811,2025-08-01,58,22,4,26,28,363
19926,2025-08-01,5,7,1,14,45,86
19943,2025-08-01,59,20,113,40,45,10300
20071,2025-08-01,66,21,10,11,12,1622
20082,2025-08-01,3,5,53,7,45,12196
20131,2025-08-01,30,19,2,10,28,64
20162,2025-08-01,39,17,35,38,45,1836
20296,2025-08-01,60,22,13,10,12,5888
20335,2025-08-01,20,15,3,14,28,116
20357,2025-08-01,69,21,67,48,60,5639
20391,2025-08-01,39,19,25,24,28,3446
20457,2025-08-01,76,21,3,27,28,939
20480,2025-08-01,20,17,3,21,28,965
20493,2025-08-01,73,22,7,27,28,1002
20516,2025-08-01,64,21,7,26,28,1435
20595,2025-08-01,33,19,4,5,12,467
20597,2025-08-01,9,10,3,6,12,1226
20677,2025-08-01,26,18,44,34,45,3586
20686,2025-08-01,23,18,68,43,60,6010
20711,2025-08-01,46,20,69,54,60,15740
20797,2025-08-01,38,19,5,8,12,1398
20821,2025-08-01,48,19,25,46,60,5871
20940,2025-08-01,48,21,6,9,12,956
20947,2025-08-01,65,22,4,11,12,415
20987,2025-08-01,79,22,7,11,12,1054
20992,2025-08-01,17,12,4,10,12,532
21026,2025-08-01,33,18,5,7,12,511
21126,2025-08-01,24,17,3,6,28,166
21146,2025-08-01,73,22,3,11,12,648
21156,2025-08-01,21,16,8,42,45,513
21170,2025-08-01,13,15,2,10,12,68
21189,2025-08-01,36,18,3,11,12,221
21288,2025-08-01,55,22,12,11,12,356
21504,2025-08-01,24,16,5,23,28,442
21512,2025-08-01,26,18,1,9,12,118
21542,2025-08-01,21,15,6,6,12,1228
21561,2025-08-01,24,15,5,7,12,522
21682,2025-08-01,26,14,41,34,45,5595
21751,2025-08-01,6,7,9,37,45,238
21783,2025-08-01,24,17,5,20,28,1228
21823,2025-08-01,58,22,7,11,12,1630
22031,2025-08-01,38,18,27,26,28,4595
22041,2025-08-01,43,21,2,22,28,344
22110,2025-08-01,54,21,4,4,12,1178
22139,2025-08-01,17,14,3,6,12,550
22154,2025-08-01,53,20,8,11,12,1779
22215,2025-08-01,18,16,5,4,12,332
22217,2025-08-01,64,21,11,25,28,1253
22297,2025-08-01,36,18,11,34,45,1156
22340,2025-08-01,30,17,12,17,28,898
22343,2025-08-01,46,19,9,31,45,1171
22372,2025-08-01,17,17,5,4,12,906
22416,2025-08-01,58,20,13,24,28,2393
22475,2025-08-01,7,10,4,8,28,175
22485,2025-08-01,36,19,18,25,28,3064
22487,2025-08-01,17,14,1,16,28,186
22541,2025-08-01,13,9,4,5,12,1184
22573,2025-08-01,54,22,12,26,28,1679
22603,2025-08-01,61,20,165,56,60,12444
22605,2025-08-01,13,14,3,5,12,306
22662,2025-08-01,60,22,7,41,45,2665
22676,2025-08-01,22,16,3,12,28,139
22710,2025-08-01,43,22,3,8,12,449
22756,2025-08-01,35,21,2,10,12,216
22768,2025-08-01,50,22,10,22,28,1925
22825,2025-08-01,35,18,14,51,60,3274
22836,2025-08-01,58,20,7,25,28,1766
22914,2025-08-01,6,9,3,9,12,191
22915,2025-08-01,33,20,5,11,12,369
22949,2025-08-01,8,8,28,33,60,1545
22999,2025-08-01,42,18,53,42,45,23177
23108,2025-08-01,5,8,0,9,28,0
23130,2025-08-01,3,5,17,12,45,744
23169,2025-08-01,22,16,6,3,12,709
23219,2025-08-01,8,13,2,4,28,372
23338,2025-08-01,7,9,55,28,60,2053
23467,2025-08-01,15,13,24,21,45,1436
23469,2025-08-01,54,22,151,54,60,19589
23484,2025-08-01,26,17,11,9,28,3315
23490,2025-08-01,31,19,10,7,12,1831
23508,2025-08-01,22,16,2,27,45,186
23512,2025-08-01,21,15,6,9,28,545
23518,2025-08-01,55,22,197,46,60,9632
23713,2025-08-01,14,13,26,5,45,2538
23757,2025-08-01,62,21,2,10,12,402
23892,2025-08-01,12,12,2,3,12,66
23931,2025-08-01,57,20,54,26,28,19764
23959,2025-08-01,22,16,4,11,12,258
24011,2025-08-01,34,17,4,10,28,1176
24061,2025-08-01,3,5,1,17,28,20
24199,2025-08-01,33,16,14,37,45,2381
24244,2025-08-01,50,19,14,40,45,1738
24261,2025-08-01,19,14,39,15,45,1075
24298,2025-08-01,12,11,18,12,45,557
24484,2025-08-01,68,21,2,25,28,300
24530,2025-08-01,56,22,10,11,12,4554
24563,2025-08-01,47,19,6,8,12,1165
24595,2025-08-01,25,16,11,5,12,2399
24630,2025-08-01,11,12,5,18,28,298
24703,2025-08-01,18,15,3,9,28,317
24712,2025-08-01,56,22,37,43,45,3429
24733,2025-08-01,27,16,10,24,28,2019
24772,2025-08-01,35,16,3,11,12,477
24829,2025-08-01,19,16,7,20,28,702
24838,2025-08-01,11,12,2,4,12,352
24845,2025-08-01,38,20,6,8,12,546
24848,2025-08-01,40,18,9,7,12,1971
24948,2025-08-01,49,19,12,11,12,657
24957,2025-08-01,20,15,38,12,28,8921
25035,2025-08-01,45,20,7,10,12,1741
25075,2025-08-01,40,18,153,56,60,17361
25138,2025-08-01,19,15,39,16,28,4368
25145,2025-08-01,22,18,5,9,12,886
25235,2025-08-01,29,17,3,23,28,233
25247,2025-08-01,39,18,3,11,12,284
25256,2025-08-01,43,19,50,39,45,10673
25274,2025-08-01,13,10,31,49,60,4971
25308,2025-08-01,4,5,52,9,45,4915
25319,2025-08-01,50,19,3,9,12,295
25336,2025-08-01,32,15,4,6,12,19
25560,2025-08-01,28,18,3,23,28,447
25577,2025-08-01,5,7,38,46,60,756
25613,2025-08-01,46,21,48,43,45,2445
25666,2025-08-01,32,15,26,36,60,1958
25679,2025-08-01,44,21,54,26,45,7027
25686,2025-08-01,3,4,3,5,12,419
25687,2025-08-01,32,15,4,18,28,110
25694,2025-08-01,16,15,16,23,28,2780
25759,2025-08-01,8,10,2,6,12,246
25818,2025-08-01,9,9,30,22,45,1807
25909,2025-08-01,33,17,4,10,12,918
25919,2025-08-01,47,19,28,21,28,6297
25920,2025-08-01,55,22,8,9,12,1720
25951,2025-08-01,28,18,1,26,28,76
25988,2025-08-01,32,17,4,10,12,793
26042,2025-08-01,39,19,10,10,12,937
26147,2025-08-01,19,12,9,20,45,277
26260,2025-08-01,7,9,3,2,12,314
26277,2025-08-01,63,21,63,38,45,21193
26312,2025-08-01,13,14,24,7,28,842
26445,2025-08-01,31,18,8,17,28,2535
26507,2025-08-01,23,15,3,7,12,898
26521,2025-08-01,29,16,3,6,12,476
26568,2025-08-01,14,11,124,33,45,14372
26592,2025-08-01,20,16,2,13,28,317
26664,2025-08-01,39,20,104,41,45,18029
26685,2025-08-01,32,18,2,5,12,105
26714,2025-08-01,29,17,34,15,28,3269
26734,2025-08-01,1,1,17,3,28,1009
26744,2025-08-01,33,17,55,12,45,10188
26817,2025-08-01,27,15,55,9,28,18155
26835,2025-08-01,4,6,31,25,60,1118
26865,2025-08-01,25,16,47,56,60,3198
26878,2025-08-01,5,7,2,1,12,368
26911,2025-08-01,48,20,3,9,12,1659
26965,2025-08-01,18,16,101,24,60,13201
27133,2025-08-01,53,20,13,22,28,4524
27248,2025-08-01,63,22,34,40,45,5719
27315,2025-08-01,21,17,4,5,12,591
27337,2025-08-01,57,22,26,56,60,2420
27387,2025-08-01,34,17,38,53,60,7377
27392,2025-08-01,7,8,3,7,12,110
27489,2025-08-01,57,20,19,43,45,2212
27545,2025-08-01,58,22,4,11,12,57
27588,2025-08-01,25,13,2,9,45,349
27689,2025-08-01,51,21,12,25,28,1529
27708,2025-08-01,80,22,97,57,60,36080
27778,2025-08-01,28,16,22,23,45,1729
27791,2025-08-01,23,16,27,27,45,1382
27940,2025-08-01,36,19,3,20,28,871
27963,2025-08-01,38,19,2,19,28,426
27998,2025-08-01,54,20,20,29,45,8289
28017,2025-08-01,24,17,9,8,12,3038
28082,2025-08-01,47,21,6,12,28,206
28136,2025-08-01,63,21,8,11,12,869
28203,2025-08-01,36,17,10,18,28,1175
28234,2025-08-01,21,17,6,34,45,581
28239,2025-08-01,65,20,5,23,28,625
28276,2025-08-01,46,21,6,24,28,1896
28278,2025-08-01,31,19,18,35,45,3713
28370,2025-08-01,12,14,13,29,45,458
28382,2025-08-01,56,22,28,25,28,9969
28397,2025-08-01,61,21,69,14,45,2306
28412,2025-08-01,51,20,7,8,12,1612
28440,2025-08-01,37,18,3,7,12,562
28453,2025-08-01,26,15,7,10,12,573
28572,2025-08-01,10,12,4,17,28,189
28641,2025-08-01,1,2,5,8,60,143
28826,2025-08-01,7,9,13,6,28,643
28898,2025-08-01,8,11,6,18,60,279
28899,2025-08-01,51,22,4,26,45,465
28909,2025-08-01,4,7,1,4,12,13
28977,2025-08-01,71,22,7,26,28,1326
28987,2025-08-01,30,17,43,13,28,3016
29124,2025-08-01,23,16,122,31,60,4177
29155,2025-08-01,9,11,13,24,28,1493
29218,2025-08-01,36,19,6,27,28,2412
29251,2025-08-01,17,15,43,33,45,766
29302,2025-08-01,13,12,94,22,45,5293
29303,2025-08-01,66,22,75,16,28,6925
29327,2025-08-01,35,19,2,7,12,267
29331,2025-08-01,5,6,2,4,12,29
29367,2025-08-01,40,21,17,21,28,913
29499,2025-08-01,67,22,36,43,45,9656
29526,2025-08-01,6,8,3,3,12,461
29667,2025-08-01,55,20,76,40,45,14343
29679,2025-08-01,38,18,6,19,28,688
29688,2025-08-01,56,22,8,11,12,742
29721,2025-08-01,40,20,7,8,12,540
29723,2025-08-01,12,9,2,8,12,237
29769,2025-08-01,15,15,2,2,28,244
29805,2025-08-01,43,21,3,18,28,790
29832,2025-08-01,26,16,2,26,28,59
29841,2025-08-01,39,17,169,52,60,65924
29897,2025-08-01,9,11,1,8,28,139
29918,2025-08-01,4,7,4,4,12,302
29922,2025-08-01,31,16,46,45,60,1799
29926,2025-08-01,21,16,7,21,45,1101
29939,2025-08-01,4,6,4,7,12,128
29986,2025-08-01,55,22,28,32,60,3367
30229,2025-08-01,49,22,154,40,60,73896
30263,2025-08-01,50,19,2,10,12,295
30344,2025-08-01,58,21,5,8,12,262
30372,2025-08-01,15,12,82,49,60,8902
30382,2025-08-01,8,10,3,13,45,322
30410,2025-08-01,35,18,16,14,28,2706
30484,2025-08-01,35,19,1,24,28,323
30593,2025-08-01,11,13,5,3,12,154
30607,2025-08-01,23,16,1,8,12,366
30716,2025-08-01,28,18,2,14,28,32
30738,2025-08-01,38,21,12,24,28,2083
30795,2025-08-01,37,20,7,10,12,1844
30798,2025-08-01,29,17,44,14,45,5799
30819,2025-08-01,77,22,98,52,60,38242
30820,2025-08-01,29,20,8,9,12,2582
30839,2025-08-01,37,18,188,38,60,27303
30843,2025-08-01,29,19,2,17,28,309
30866,2025-08-01,11,11,5,4,12,978
30867,2025-08-01,32,18,4,11,12,530
30905,2025-08-01,69,22,26,27,28,6750
31005,2025-08-01,16,14,1,8,28,44
31113,2025-08-01,32,18,9,10,28,1658
31125,2025-08-01,11,9,1,22,45,260
31126,2025-08-01,21,16,7,16,28,372
31160,2025-08-01,29,19,7,7,12,2052
31179,2025-08-01,80,22,9,21,28,1101
31239,2025-08-01,19,16,30,28,60,1941
31267,2025-08-01,30,20,18,30,45,1908
31286,2025-08-01,2,4,23,12,60,1189
31324,2025-08-01,52,19,7,22,28,1984
31331,2025-08-01,34,18,7,11,12,238
31348,2025-08-01,37,16,2,5,12,507
31392,2025-08-01,19,12,7,5,12,640
31459,2025-08-01,47,18,77,31,45,12045
31468,2025-08-01,32,19,5,23,28,1710
31544,2025-08-01,42,20,56,32,45,6532
31563,2025-08-01,38,19,3,13,28,501
31595,2025-08-01,43,19,3,10,12,453
31623,2025-08-01,46,17,56,57,60,13352
31691,2025-08-01,49,20,7,6,12,1311
31701,2025-08-01,29,15,7,11,12,706
31726,2025-08-01,19,17,2,10,28,168
31730,2025-08-01,70,22,13,7,12,4350
31775,2025-08-01,23,14,16,19,28,3303
31786,2025-08-01,5,10,16,23,60,1828
31811,2025-08-01,75,21,10,11,12,2391
31852,2025-08-01,29,19,32,11,28,18677
31933,2025-08-01,35,21,13,47,60,2238
31969,2025-08-01,24,17,5,11,12,412
31977,2025-08-01,6,8,9,4,28,202
31983,2025-08-01,27,16,20,30,45,2582
32005,2025-08-01,12,13,5,35,45,764
32019,2025-08-01,25,19,5,11,28,1201
32021,2025-08-01,12,13,2,3,12,164
32121,2025-08-01,25,16,51,26,28,4792
32137,2025-08-01,15,12,19,4,60,3038
32171,2025-08-01,52,21,16,21,28,2918
32211,2025-08-01,8,9,7,14,28,380
32302,2025-08-01,38,19,63,23,60,6978
32392,2025-08-01,26,16,6,10,12,599
32405,2025-08-01,26,16,4,22,28,1087
32430,2025-08-01,52,22,48,27,28,1569
32453,2025-08-01,38,19,3,9,12,398
32521,2025-08-01,48,18,3,9,12,434
32529,2025-08-01,21,19,4,10,12,245
32531,2025-08-01,30,18,100,27,45,12140
32536,2025-08-01,12,15,4,21,45,280
32601,2025-08-01,35,18,8,20,28,2244
32628,2025-08-01,26,17,1,22,28,153
32670,2025-08-01,58,20,15,24,28,3931
32673,2025-08-01,42,21,9,10,12,1076
32811,2025-08-01,10,9,16,15,45,340
32896,2025-08-01,56,21,144,40,60,60723
32903,2025-08-01,47,20,18,28,45,11437
32920,2025-08-01,11,13,2,7,12,50
32926,2025-08-01,25,16,2,39,45,252
32935,2025-08-01,55,21,66,21,28,6461
32995,2025-08-01,77,21,13,55,60,3758
33018,2025-08-01,23,20,1,7,12,292
33021,2025-08-01,59,22,6,25,28,2021
33137,2025-08-01,8,10,26,24,45,1480
33202,2025-08-01,6,8,19,7,28,933
33208,2025-08-01,16,10,17,32,60,2313
33284,2025-08-01,36,17,2,11,12,383
33289,2025-08-01,4,6,2,3,12,77
33350,2025-08-01,29,20,3,13,28,87
33372,2025-08-01,11,15,13,10,45,2083
33383,2025-08-01,40,20,52,22,28,8290
33400,2025-08-01,18,15,15,23,45,3534
33472,2025-08-01,74,22,89,35,45,22709
33774,2025-08-01,13,12,2,4,12,12
33776,2025-08-01,34,17,6,6,12,655
33778,2025-08-01,41,19,6,10,12,868
33794,2025-08-01,60,22,64,41,45,10161
33796,2025-08-01,52,20,13,33,45,3174
33856,2025-08-01,1,2,1,10,28,114
33870,2025-08-01,4,7,40,34,60,4503
33871,2025-08-01,6,8,42,26,60,1921
33919,2025-08-01,39,19,43,39,45,5743
33925,2025-08-01,17,13,2,2,12,29
33931,2025-08-01,7,13,1,6,45,117
33945,2025-08-01,67,21,30,24,28,6959
33971,2025-08-01,59,21,15,43,45,1735
33975,2025-08-01,67,20,8,27,28,1460
33986,2025-08-01,34,17,137,36,60,13821
34001,2025-08-01,25,17,12,6,12,1779
34013,2025-08-01,17,13,102,15,60,10057
34038,2025-08-01,21,17,28,16,45,2214
34048,2025-08-01,41,18,8,8,12,3205
34076,2025-08-01,5,9,3,4,12,288
34201,2025-08-01,16,15,4,16,28,400
34261,2025-08-01,21,16,4,14,28,240
34265,2025-08-01,45,21,3,22,28,118
34268,2025-08-01,9,9,1,16,28,150
34441,2025-08-01,4,5,13,4,28,2348
34482,2025-08-01,8,10,4,22,45,253
34499,2025-08-01,44,20,15,41,45,2264
34559,2025-08-01,60,22,62,21,28,27192
34615,2025-08-01,18,13,63,23,45,6281
34721,2025-08-01,45,22,43,25,28,20411
34735,2025-08-01,67,22,49,41,45,16414
34744,2025-08-01,5,7,1,13,28,110
34795,2025-08-01,40,21,12,8,12,3843
34863,2025-08-01,28,18,4,38,45,279
34879,2025-08-01,9,9,1,26,45,57
34889,2025-08-01,37,18,5,6,12,641
34988,2025-08-01,53,22,7,9,12,959
35003,2025-08-01,71,22,34,34,45,6714
35046,2025-08-01,10,12,3,5,12,497
35057,2025-08-01,52,20,13,26,28,1099
35071,2025-08-01,36,19,44,19,28,1674
35118,2025-08-01,4,6,1,3,12,38
35136,2025-08-01,63,22,3,11,12,341
35266,2025-08-01,28,17,4,9,12,554
35343,2025-08-01,32,16,6,10,28,701
35346,2025-08-01,9,12,2,6,12,194
35411,2025-08-01,17,14,1,8,12,89
35412,2025-08-01,44,18,46,43,60,2992
35439,2025-08-01,17,13,3,6,28,187
35528,2025-08-01,39,20,2,9,12,271
35550,2025-08-01,60,21,3,11,12,721
35710,2025-08-01,42,20,5,26,28,493
35815,2025-08-01,21,17,2,7,12,575
35860,2025-08-01,23,18,1,21,28,105
35933,2025-08-01,30,18,112,16,60,5395
36017,2025-08-01,6,10,28,8,28,1000
36021,2025-08-01,40,20,2,8,12,326
36076,2025-08-01,2,4,5,16,28,547
36077,2025-08-01,3,5,3,22,28,315
36158,2025-08-01,45,18,1,9,12,133
36173,2025-08-01,74,22,3,11,12,717
36196,2025-08-01,80,22,54,48,60,23036
36197,2025-08-01,51,21,9,22,28,1021
36206,2025-08-01,10,12,5,7,12,332
36413,2025-08-01,8,11,43,15,60,2926
36602,2025-08-01,17,12,46,34,60,1818
36773,2025-08-01,14,11,5,19,28,218
36791,2025-08-01,67,21,5,26,28,855
36815,2025-08-01,52,22,15,31,45,7328
36833,2025-08-01,26,18,31,27,45,11914
36886,2025-08-01,57,20,4,11,12,674
36906,2025-08-01,74,22,6,8,12,377
36920,2025-08-01,42,21,6,23,28,785
36980,2025-08-01,8,7,28,7,28,3884
36984,2025-08-01,5,7,10,9,45,490
36995,2025-08-01,44,19,136,48,60,18259
37105,2025-08-01,17,15,4,8,12,485
37109,2025-08-01,41,19,51,39,45,7220
37116,2025-08-01,30,15,148,56,60,33402
37134,2025-08-01,60,22,13,11,12,181
37179,2025-08-01,36,19,9,10,12,1644
37285,2025-08-01,14,16,31,23,45,8187
37335,2025-08-01,40,20,8,10,12,1302
37398,2025-08-01,21,18,7,20,28,838
37424,2025-08-01,8,7,39,21,60,616
37460,2025-08-01,17,13,101,43,60,24259
37476,2025-08-01,18,14,3,17,28,292
37487,2025-08-01,43,22,118,34,45,7157
37500,2025-08-01,15,10,6,22,28,1047
37563,2025-08-01,69,21,68,43,45,13948
37605,2025-08-01,56,21,67,25,28,9255
37672,2025-08-01,9,10,46,19,28,4261
37747,2025-08-01,33,18,2,22,28,277
37940,2025-08-01,77,21,11,27,28,2404
37982,2025-08-01,13,13,7,26,60,801
38022,2025-08-01,61,21,11,11,12,825
38086,2025-08-01,33,19,48,28,45,17007
38095,2025-08-01,76,22,6,26,28,2396
38111,2025-08-01,57,21,5,11,12,1674
38197,2025-08-01,26,17,5,18,28,330
38198,2025-08-01,48,21,3,9,12,402
38211,2025-08-01,25,14,10,8,12,2217
38227,2025-08-01,31,18,4,24,28,252
38252,2025-08-01,6,9,7,9,45,1558
38268,2025-08-01,26,14,5,6,12,526
38270,2025-08-01,14,12,9,21,45,1470
38306,2025-08-01,49,22,10,9,12,928
38612,2025-08-01,18,13,10,24,45,1251
38664,2025-08-01,9,9,7,12,28,2013
38728,2025-08-01,2,4,2,2,12,243
38766,2025-08-01,61,22,74,41,45,12257
38770,2025-08-01,49,21,197,57,60,45975
38812,2025-08-01,5,10,3,1,12,277
38823,2025-08-01,34,18,25,22,28,1408
38848,2025-08-01,53,22,86,26,60,30850
38906,2025-08-01,22,14,33,34,60,5076
38939,2025-08-01,14,9,51,33,45,15902
39017,2025-08-01,11,11,2,7,12,337
39037,2025-08-01,41,21,3,17,28,354
39062,2025-08-01,20,14,7,14,28,544
39190,2025-08-01,9,10,6,25,45,697
39196,2025-08-01,17,15,3,10,12,96
39248,2025-08-01,14,11,54,25,28,9026
39416,2025-08-01,21,15,39,34,60,7596
39515,2025-08-01,26,15,3,9,12,184
